Cells,WTDivMeans.Cells.,LateCalls,EarlyCalls,MissedCalls,EctopicCalls,TotalDefects,CC_Dif_pValues,WTCCMeans.Cells.,MutantCCMeans.Cells.
MSaaaaapap,NA,0,0,0,0,0,NA,NA,NA
MSaaaaapp,NA,0,0,0,0,0,NA,NA,NA
MSaaaap,224.345454545455,0,0,0,0,0,1,44.6545454545455,44.6545454545455
MSaaaapa,285.604545454545,0,0,0,0,0,1,59.5863636363636,59.5863636363636
MSaaaapaa,NA,0,0,0,0,0,NA,NA,NA
MSaaaapap,NA,0,0,0,0,0,NA,NA,NA
MSaaaapp,299.081818181818,0,0,0,0,0,1,73.0818181818182,73.0818181818182
MSaaaappa,NA,0,0,0,0,0,NA,NA,NA
MSaaaappp,NA,0,0,0,0,0,NA,NA,NA
MSaaap,181.8,0,0,0,0,0,1,36.2409090909091,36.2409090909091
MSaaapa,221.822727272727,0,0,0,0,0,1,38.3818181818182,38.3818181818182
MSaaapaa,277.213636363636,0,0,0,0,0,1,53.7545454545455,53.7545454545455
MSaaapaaa,NA,0,0,0,0,0,NA,NA,NA
MSaaapaap,NA,0,0,0,0,0,NA,NA,NA
MSaaapap,283.972727272727,0,0,0,0,0,1,60.5181818181818,60.5181818181818
MSaaapapa,NA,0,0,0,0,0,NA,NA,NA
MSaaapapp,NA,0,0,0,0,0,NA,NA,NA
MSaaapp,257.545454545455,0,0,0,0,0,1,74.1090909090909,74.1090909090909
MSaaappa,NA,0,0,0,0,0,NA,NA,NA
MSaaappp,NA,0,0,0,0,0,NA,NA,NA
MSaap,144.077272727273,0,0,0,0,0,1,30.5045454545455,30.5045454545455
MSaapa,178.295454545455,0,0,0,0,0,1,32.6,32.6
MSaapaa,219.713636363636,0,0,0,0,0,1,39.8045454545455,39.8045454545455
MSaapaaa,280.836363636364,1,0,0,0,1,1,59.4909090909091,59.4909090909091
MSaapaaaa,NA,0,0,0,0,0,NA,NA,NA
MSaapaaap,NA,0,0,0,0,0,NA,NA,NA
MSaapaap,274.886363636364,0,0,0,0,0,1,53.5454545454545,53.5454545454545
MSaapaapa,388.075,0,0,0,0,0,1,113.75,113.75
MSaapaapaa,NA,0,0,0,0,0,NA,NA,NA
MSaapaapap,NA,0,0,0,0,0,NA,NA,NA
MSaapaapp,NA,0,0,0,0,0,NA,NA,NA
MSaapap,229.718181818182,0,0,0,0,0,1,49.8045454545455,49.8045454545455
MSaapapa,349.8875,0,0,0,0,0,1,118.4625,118.4625
MSaapapaa,NA,0,0,0,0,0,NA,NA,NA
MSaapapap,NA,0,0,0,0,0,NA,NA,NA
MSaapapp,294.436363636364,0,0,0,0,0,1,63.0681818181818,63.0681818181818
MSaapappa,NA,0,0,0,0,0,NA,NA,NA
MSaapappp,NA,0,0,0,0,0,NA,NA,NA
MSaapp,187.695454545455,0,0,0,0,0,1,42.0045454545455,42.0045454545455
MSaappa,274.668181818182,0,0,0,0,0,1,85.3363636363636,85.3363636363636
MSaappaa,NA,0,0,0,0,0,NA,NA,NA
MSaappap,NA,0,0,0,0,0,NA,NA,NA
MSaappp,264.918181818182,1,0,0,0,1,1,75.5954545454545,75.5954545454545
MSaapppa,350.1125,0,0,0,0,0,1,84.85,84.85
MSaapppaa,NA,0,0,0,0,0,NA,NA,NA
MSaapppap,NA,0,0,0,0,0,NA,NA,NA
MSaapppp,375.7,0,0,0,0,0,1,109.45,109.45
MSaappppa,NA,0,0,0,0,0,NA,NA,NA
MSaappppp,NA,0,0,0,0,0,NA,NA,NA
MSap,114.568181818182,0,0,0,0,0,1,28.7636363636364,28.7636363636364
MSapa,148.213636363636,0,0,0,0,0,1,31.95,31.95
MSapaa,187.936363636364,0,0,0,0,0,1,38.0454545454545,38.0454545454545
MSapaaa,238.145454545455,0,0,0,0,0,1,48.5818181818182,48.5818181818182
MSapaaaa,375.275,0,0,0,0,0,1,132.575,132.575
MSapaaaad,NA,0,0,0,0,0,NA,NA,NA
MSapaaaav,NA,0,0,0,0,0,NA,NA,NA
MSapaaap,NA,0,0,0,0,0,NA,NA,NA
MSapaap,260.004545454545,0,0,0,0,0,1,70.4272727272727,70.4272727272727
MSapaapa,NA,0,0,0,0,0,NA,NA,NA
MSapaapp,NA,0,0,0,0,0,NA,NA,NA
MSapap,187.781818181818,0,0,0,0,0,1,37.9045454545455,37.9045454545455
MSapapa,238.122727272727,0,0,0,0,0,1,48.7,48.7
MSapapaa,NA,0,0,0,0,0,NA,NA,NA
MSapapaaa,NA,0,0,0,0,0,NA,NA,NA
MSapapaap,NA,0,0,0,0,0,NA,NA,NA
MSapapap,NA,0,0,0,0,0,NA,NA,NA
MSapapp,247.718181818182,0,0,0,0,0,1,58.2863636363636,58.2863636363636
MSapappa,NA,0,0,0,0,0,NA,NA,NA
MSapappp,NA,0,0,0,0,0,NA,NA,NA
MSapp,149.004545454545,0,0,0,0,0,1,32.7318181818182,32.7318181818182
MSappa,195.145454545455,0,0,0,0,0,1,44.5,44.5
MSappaa,261.527272727273,0,0,0,0,0,1,64.7409090909091,64.7409090909091
MSappaaa,NA,0,0,0,0,0,NA,NA,NA
MSappaap,NA,0,0,0,0,0,NA,NA,NA
MSappap,272.204545454545,0,0,0,0,0,1,75.4363636363636,75.4363636363636
MSappapa,NA,0,0,0,0,0,NA,NA,NA
MSappapp,NA,0,0,0,0,0,NA,NA,NA
MSappp,198.845454545455,0,0,0,0,0,1,48.2045454545455,48.2045454545455
MSapppa,259.263636363636,0,0,0,0,0,1,58.7818181818182,58.7818181818182
MSapppaa,NA,0,0,0,0,0,NA,NA,NA
MSapppap,NA,0,0,0,0,0,NA,NA,NA
MSapppp,264.113636363636,0,0,0,0,0,1,63.6181818181818,63.6181818181818
MSappppa,NA,0,0,0,0,0,NA,NA,NA
MSappppp,NA,0,0,0,0,0,NA,NA,NA
MSp,84.4863636363636,0,0,0,0,0,1,21.6227272727273,21.6227272727273
MSpa,112.268181818182,0,0,0,0,0,1,26.1,26.1
MSpaa,145.286363636364,0,0,0,0,0,1,31.3181818181818,31.3181818181818
MSpaaa,179.231818181818,0,0,0,0,0,1,32.3045454545455,32.3045454545455
MSpaaaa,220.759090909091,0,0,0,0,0,1,39.8909090909091,39.8909090909091
MSpaaaaa,318.87619047619,0,0,0,0,0,1,96.3619047619048,96.3619047619048
MSpaaaaaa,NA,0,0,0,0,0,NA,NA,NA
MSpaaaaap,NA,0,0,0,0,0,NA,NA,NA
MSpaaaap,277.009090909091,0,0,0,0,0,1,54.6,54.6
MSpaaaapa,NA,0,0,0,0,0,NA,NA,NA
MSpaaaapp,NA,0,0,0,0,0,NA,NA,NA
MSpaaap,223.822727272727,0,0,0,0,0,1,42.9590909090909,42.9590909090909
MSpaaapa,309.713636363636,0,0,0,0,0,1,84.2681818181818,84.2681818181818
MSpaaapaa,NA,0,0,0,0,0,NA,NA,NA
MSpaaapap,NA,0,0,0,0,0,NA,NA,NA
MSpaaapp,279.922727272727,0,0,0,0,0,1,54.4727272727273,54.4727272727273
MSpaaappa,NA,0,0,0,0,0,NA,NA,NA
MSpaaappp,NA,0,0,0,0,0,NA,NA,NA
MSpaap,186.172727272727,0,0,0,0,0,1,39.25,39.25
MSpaapa,230.5,0,0,0,0,0,1,42.7045454545455,42.7045454545455
MSpaapaa,318.104545454545,0,0,0,0,0,1,85.9727272727273,85.9727272727273
MSpaapaaa,NA,0,0,0,0,0,NA,NA,NA
MSpaapaap,NA,0,0,0,0,0,NA,NA,NA
MSpaapap,290.004545454545,0,0,0,0,0,1,57.8681818181818,57.8681818181818
MSpaapapa,NA,0,0,0,0,0,NA,NA,NA
MSpaapapp,NA,0,0,0,0,0,NA,NA,NA
MSpaapp,NA,0,0,0,0,0,NA,NA,NA
MSpap,144.7,0,0,0,0,0,1,30.7272727272727,30.7272727272727
MSpapa,179.154545454545,0,0,0,0,0,1,32.8090909090909,32.8090909090909
MSpapaa,221.009090909091,0,0,0,0,0,1,40.2454545454545,40.2454545454545
MSpapaaa,282.140909090909,0,0,0,0,0,1,59.4954545454545,59.4954545454545
MSpapaaaa,NA,0,0,0,0,0,NA,NA,NA
MSpapaaap,NA,0,0,0,0,0,NA,NA,NA
MSpapaap,276.063636363636,0,0,0,0,0,1,53.4,53.4
MSpapaapa,391.4,0,0,0,0,0,1,115.1,115.1
MSpapaapaa,NA,0,0,0,0,0,NA,NA,NA
MSpapaapap,NA,0,0,0,0,0,NA,NA,NA
MSpapaapp,NA,0,0,0,0,0,NA,NA,NA
MSpapap,229.690909090909,0,0,0,0,0,1,48.9090909090909,48.9090909090909
MSpapapa,341.608333333333,0,0,0,0,0,1,110.325,110.325
MSpapapaa,NA,0,0,0,0,0,NA,NA,NA
MSpapapap,NA,0,0,0,0,0,NA,NA,NA
MSpapapp,293.931818181818,0,0,0,0,0,1,62.6045454545455,62.6045454545455
MSpapappa,NA,0,0,0,0,0,NA,NA,NA
MSpapappp,NA,0,0,0,0,0,NA,NA,NA
MSpapp,188.477272727273,0,0,0,0,0,1,42.1590909090909,42.1590909090909
MSpappa,278.109090909091,0,0,0,0,0,1,88.0090909090909,88.0090909090909
MSpappaa,NA,0,0,0,0,0,NA,NA,NA
MSpappap,NA,0,0,0,0,0,NA,NA,NA
MSpappp,261.872727272727,0,0,0,0,0,1,71.7681818181818,71.7681818181818
MSpapppa,346.811111111111,0,0,0,0,0,1,84.5222222222222,84.5222222222222
MSpapppaa,NA,0,0,0,0,0,NA,NA,NA
MSpapppap,NA,0,0,0,0,0,NA,NA,NA
MSpapppp,365.533333333333,0,0,0,0,0,1,102,102
MSpappppa,NA,0,0,0,0,0,NA,NA,NA
MSpappppp,NA,0,0,0,0,0,NA,NA,NA
MSpp,114.836363636364,0,0,0,0,0,1,28.65,28.65
MSppa,148.668181818182,0,0,0,0,0,1,32.1363636363636,32.1363636363636
MSppaa,188.954545454545,0,0,0,0,0,1,38.6409090909091,38.6409090909091
MSppaaa,237.036363636364,0,0,0,0,0,1,46.4363636363636,46.4363636363636
MSppaaaa,368.833333333333,0,0,0,0,0,1,130.25,130.25
MSppaaaad,NA,0,0,0,0,0,NA,NA,NA
MSppaaaav,NA,0,0,0,0,0,NA,NA,NA
MSppaaap,NA,0,0,0,0,0,NA,NA,NA
MSppaap,261.681818181818,0,0,0,0,0,1,71.0909090909091,71.0909090909091
MSppaapa,NA,0,0,0,0,0,NA,NA,NA
MSppaapp,NA,0,0,0,0,0,NA,NA,NA
MSppap,187.686363636364,0,0,0,0,0,1,37.3727272727273,37.3727272727273
MSppapa,237.4,0,0,0,0,0,1,48.0863636363636,48.0863636363636
MSppapaa,NA,0,0,0,0,0,NA,NA,NA
MSppapaaa,NA,0,0,0,0,0,NA,NA,NA
MSppapaap,NA,0,0,0,0,0,NA,NA,NA
MSppapap,NA,0,0,0,0,0,NA,NA,NA
MSppapp,247.4,0,0,0,0,0,1,58.0954545454545,58.0954545454545
MSppappa,NA,0,0,0,0,0,NA,NA,NA
MSppappp,NA,0,0,0,0,0,NA,NA,NA
MSppp,149.118181818182,0,0,0,0,0,1,32.5818181818182,32.5818181818182
MSpppa,192.781818181818,0,0,0,0,0,1,42.0136363636364,42.0136363636364
MSpppaa,259.604545454545,0,0,0,0,0,1,65.1772727272727,65.1772727272727
MSpppaaa,NA,0,0,0,0,0,NA,NA,NA
MSpppaap,NA,0,0,0,0,0,NA,NA,NA
MSpppap,266.963636363636,0,0,0,0,0,1,72.5409090909091,72.5409090909091
MSpppapa,NA,0,0,0,0,0,NA,NA,NA
MSpppapp,NA,0,0,0,1,1,NA,NA,162.2
MSpppappa,NA,0,0,0,0,0,NA,NA,NA
MSpppappp,NA,0,0,0,0,0,NA,NA,NA
MSpppp,199.127272727273,0,0,0,0,0,1,48.35,48.35
MSppppa,259.981818181818,0,0,0,0,0,1,59.2136363636364,59.2136363636364
MSppppaa,NA,0,0,0,0,0,NA,NA,NA
MSppppap,NA,0,0,0,0,0,NA,NA,NA
MSppppp,265.2,0,0,0,0,0,1,64.4409090909091,64.4409090909091
MSpppppa,NA,0,0,0,0,0,NA,NA,NA
MSpppppp,NA,0,0,0,0,0,NA,NA,NA
P,NA,0,0,0,1,1,NA,NA,NA
P0,19.4166666666667,0,0,0,0,0,NA,NA,NA
P1,35.5238095238095,0,0,0,0,0,NA,NA,13.7
P2,47.5727272727273,0,0,0,0,0,1,17.85,17.85
P3,73.6227272727273,0,0,0,0,0,1,25.0857142857143,25.0857142857143
P4,140.718181818182,0,0,0,0,0,1,65.3818181818182,65.3818181818182
Z2,NA,0,0,0,0,0,NA,NA,NA
Z3,NA,0,0,0,0,0,NA,NA,NA
